盈亏状态,盈亏金额,交易费用,时间戳,操作,仓位类型,价格,信号类型,仓位大小,入场价格,入场时间,出场价格,出场时间,交易前资金,交易后资金
亏损,-2.0230595284112716,0.315,2025-03-24 12:29:59,close,short,623.91,golden_cross,0.5637160159773225,620.88,2025-03-24 09:29:59,623.91,2025-03-24 12:29:59,1112.5127668078085,1110.4897072793972
盈利,5.8938596432177714,0.333,2025-03-25 19:59:59,close,long,634.41,death_cross,0.5930342517350259,623.91,2025-03-24 12:29:59,634.41,2025-03-25 19:59:59,1110.4897072793972,1116.383566922615
盈利,0.27152432969215134,0.225,2025-03-26 15:29:59,close,short,633.15,golden_cross,0.3940669283271071,634.41,2025-03-25 19:59:59,633.15,2025-03-26 15:29:59,1116.383566922615,1116.655091252307
亏损,-1.3108406380794442,0.225,2025-03-26 18:29:59,close,long,630.4,death_cross,0.39485114111979785,633.15,2025-03-26 15:29:59,630.4,2025-03-26 18:29:59,1116.655091252307,1115.3442506142276
亏损,-0.804072335025406,0.243,2025-03-26 18:59:59,close,short,631.71,golden_cross,0.4282994923857868,630.4,2025-03-26 18:29:59,631.71,2025-03-26 18:59:59,1115.3442506142276,1114.540178279202
亏损,-0.9404256858368638,0.261,2025-03-26 20:29:59,close,long,630.23,death_cross,0.4590714093492267,631.71,2025-03-26 18:59:59,630.23,2025-03-26 20:29:59,1114.540178279202,1113.5997525933653
盈利,1.7721559272012164,0.27899999999999997,2025-03-27 10:59:59,close,short,626.06,golden_cross,0.49188391539596654,630.23,2025-03-26 20:29:59,626.06,2025-03-27 10:59:59,1113.5997525933653,1115.3719085205666
盈利,2.6221711976488313,0.225,2025-03-28 10:59:59,close,long,633.19,death_cross,0.3993227486183433,626.06,2025-03-27 10:59:59,633.19,2025-03-28 10:59:59,1115.3719085205666,1117.9940797182155
盈利,9.254777002163689,0.225,2025-03-30 10:29:59,close,short,609.18,golden_cross,0.394826197507857,633.19,2025-03-28 10:59:59,609.18,2025-03-30 10:29:59,1117.9940797182155,1127.2488567203793
亏损,-1.813200531862506,0.225,2025-03-30 19:29:59,close,long,605.31,death_cross,0.41038773433139636,609.18,2025-03-30 10:29:59,605.31,2025-03-30 19:29:59,1127.2488567203793,1125.4356561885168
亏损,-0.21177632948409442,0.243,2025-03-31 22:59:59,close,short,605.24,golden_cross,0.4460524359419141,605.31,2025-03-30 19:29:59,605.24,2025-03-31 22:59:59,1125.4356561885168,1125.2238798590326
盈利,1.1956122529905318,0.261,2025-04-02 02:29:59,close,long,608.28,death_cross,0.4791487674311017,605.24,2025-03-31 22:59:59,608.28,2025-04-02 02:29:59,1125.2238798590326,1126.4194921120231
盈利,0.757277898336287,0.225,2025-04-02 23:29:59,close,short,605.89,golden_cross,0.41099493654238184,608.28,2025-04-02 02:29:59,605.89,2025-04-02 23:29:59,1126.4194921120231,1127.1767700103594
亏损,-3.5218030500585953,0.225,2025-04-03 05:29:59,close,long,597.9,death_cross,0.4126161514466322,605.89,2025-04-02 23:29:59,597.9,2025-04-03 05:29:59,1127.1767700103594,1123.6549669603007
亏损,-1.8641741093828545,0.243,2025-04-03 12:29:59,close,short,601.49,golden_cross,0.4515805318615153,597.9,2025-04-03 05:29:59,601.49,2025-04-03 12:29:59,1123.6549669603007,1121.7907928509178
亏损,-1.9291906598613617,0.261,2025-04-03 16:59:59,close,long,598.03,death_cross,0.4821360288616602,601.49,2025-04-03 12:29:59,598.03,2025-04-03 16:59:59,1121.7907928509178,1119.8616021910564
盈利,2.499455930304507,0.27899999999999997,2025-04-04 07:59:59,close,short,592.67,golden_cross,0.5183686437135261,598.03,2025-04-03 16:59:59,592.67,2025-04-04 07:59:59,1119.8616021910564,1122.3610581213609
亏损,-3.215703089408912,0.225,2025-04-04 19:29:59,close,long,585.58,death_cross,0.42181989977559187,592.67,2025-04-04 07:59:59,585.58,2025-04-04 19:29:59,1122.3610581213609,1119.145355031952
亏损,-4.383510263328621,0.243,2025-04-05 00:59:59,close,short,594.56,golden_cross,0.4610813210833703,585.58,2025-04-04 19:29:59,594.56,2025-04-05 00:59:59,1119.145355031952,1114.7618447686234
盈利,0.0023880516684984254,0.261,2025-04-05 13:59:59,close,long,595.1,death_cross,0.4877556512378903,594.56,2025-04-05 00:59:59,595.1,2025-04-05 13:59:59,1114.7618447686234,1114.764232820292
亏损,-1.3718660729289271,0.225,2025-04-05 17:59:59,close,short,597.83,golden_cross,0.4200974626113258,595.1,2025-04-05 13:59:59,597.83,2025-04-05 17:59:59,1114.764232820292,1113.392366747363
亏损,-2.171474649984152,0.243,2025-04-05 21:29:59,close,long,593.56,death_cross,0.4516334074904237,597.83,2025-04-05 17:59:59,593.56,2025-04-05 21:29:59,1113.392366747363,1111.2208920973787
盈利,18.15348210795873,0.261,2025-04-07 22:59:59,close,short,555.87,golden_cross,0.4885773973987466,593.56,2025-04-05 21:29:59,555.87,2025-04-07 22:59:59,1111.2208920973787,1129.3743742053375
亏损,-1.9969970496699114,0.225,2025-04-09 00:59:59,close,long,551.93,death_cross,0.44974544407865147,555.87,2025-04-07 22:59:59,551.93,2025-04-09 00:59:59,1129.3743742053375,1127.3773771556675
亏损,-2.537312684579593,0.243,2025-04-09 15:59:59,close,short,556.62,golden_cross,0.48919247005960903,551.93,2025-04-09 00:59:59,556.62,2025-04-09 15:59:59,1127.3773771556675,1124.840064471088
盈利,10.185085300564097,0.261,2025-04-10 22:29:59,close,long,576.67,death_cross,0.5210017606266394,556.62,2025-04-09 15:59:59,576.67,2025-04-10 22:29:59,1124.840064471088,1135.0251497716522
亏损,-0.6195063901365087,0.225,2025-04-10 22:59:59,close,short,577.58,golden_cross,0.43352350564447606,576.67,2025-04-10 22:29:59,577.58,2025-04-10 22:59:59,1135.0251497716522,1134.4056433815156
亏损,-3.010408843796564,0.243,2025-04-10 23:29:59,close,long,571.66,death_cross,0.4674677101007652,577.58,2025-04-10 22:59:59,571.66,2025-04-10 23:29:59,1134.4056433815156,1131.395234537719
亏损,-3.375788510653179,0.261,2025-04-11 06:59:59,close,short,577.8,golden_cross,0.5072945457089879,571.66,2025-04-10 23:29:59,577.8,2025-04-11 06:59:59,1131.395234537719,1128.019446027066
盈利,3.481989961924537,0.27899999999999997,2025-04-12 11:29:59,close,long,584.81,death_cross,0.5365178262374525,577.8,2025-04-11 06:59:59,584.81,2025-04-12 11:29:59,1128.019446027066,1131.5014359889904
亏损,-1.3749461363520012,0.225,2025-04-12 13:29:59,close,short,587.5,golden_cross,0.4274892700193226,584.81,2025-04-12 11:29:59,587.5,2025-04-12 13:29:59,1131.5014359889904,1130.1264898526383
盈利,2.8958936170212954,0.243,2025-04-13 11:29:59,close,long,594.33,death_cross,0.4595744680851064,587.5,2025-04-12 13:29:59,594.33,2025-04-13 11:29:59,1130.1264898526383,1133.0223834696596
亏损,-0.88540751770899,0.225,2025-04-13 11:59:59,close,short,595.9,golden_cross,0.4206417310248515,594.33,2025-04-13 11:29:59,595.9,2025-04-13 11:59:59,1133.0223834696596,1132.1369759519507
亏损,-0.9860776976002623,0.243,2025-04-13 12:29:59,close,long,594.26,death_cross,0.45309615707333445,595.9,2025-04-13 11:59:59,594.26,2025-04-13 12:29:59,1132.1369759519507,1131.1508982543505
盈利,2.0082087638407318,0.261,2025-04-14 10:59:59,close,short,589.61,golden_cross,0.488001884696934,594.26,2025-04-13 12:29:59,589.61,2025-04-14 10:59:59,1131.1508982543505,1133.1591070181912
亏损,-1.8998359084818972,0.225,2025-04-14 23:59:59,close,long,585.66,death_cross,0.4240090907549058,589.61,2025-04-14 10:59:59,585.66,2025-04-14 23:59:59,1133.1591070181912,1131.2592711097093
亏损,-1.6352753816207275,0.243,2025-04-15 12:59:59,close,short,588.68,golden_cross,0.4610183382850118,585.66,2025-04-14 23:59:59,588.68,2025-04-15 12:59:59,1131.2592711097093,1129.6239957280886
亏损,-2.3004781545151802,0.261,2025-04-15 22:29:59,close,long,584.54,death_cross,0.4926275735543929,588.68,2025-04-15 12:59:59,584.54,2025-04-15 22:29:59,1129.6239957280886,1127.3235175735736
盈利,0.5164973141273481,0.27899999999999997,2025-04-16 22:59:59,close,short,583.04,golden_cross,0.5303315427515654,584.54,2025-04-15 22:29:59,583.04,2025-04-16 22:59:59,1127.3235175735736,1127.8400148877008
盈利,0.03227222832053664,0.225,2025-04-17 08:29:59,close,long,583.64,backtest_end,0.4287870472008782,583.04,2025-04-16 22:59:59,583.64,2025-04-17 08:29:59,1127.8400148877008,1127.8722871160214
